dataset,platform,split,label,text,context,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
news_headlines,news,train,0,watch prince harry and rihanna get tested for hiv together,,watch prince harry and rihanna get tested for hiv together,,58,10,1,4.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9125,True,heuristic-high
news_headlines,news,train,0,11 doodles to help you hang in there after heartbreak,,11 doodles to help you hang in there after heartbreak,,53,9,1,4.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,rep confirms those david bowie rumors about scattering his ashes at burning man are 'untrue',,rep confirms those david bowie rumors about scattering his ashes at burning man are 'untrue',,92,15,1,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8833333333333333,True,heuristic-high
news_headlines,news,train,1,historians suggest 'goodfellas' youtube clips may be fragments of larger work,,historians suggest 'goodfellas' youtube clips may be fragments of larger work,,77,11,1,6.090909090909091,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,1,department of agriculture locates perfect goat,,department of agriculture locates perfect goat,,46,6,1,6.833333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.7958333333333334,True,heuristic-high
news_headlines,news,train,0,"activist remembers those he met on 6,000-mile walk for equality (video)",,"activist remembers those he met on 6,000-mile walk for equality (video)",,71,11,1,4.818181818181818,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,1,cocksucker beats up motherfucker,,cocksucker beats up motherfucker,,32,4,1,7.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.97375,True,heuristic-high
news_headlines,news,train,0,hero cop saves 3-year-old girl's life on his wedding day,,hero cop saves 3-year-old girl's life on his wedding day,,56,11,1,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9681818181818183,True,heuristic-high
news_headlines,news,train,0,rnc leader to trump: tone it down!,,rnc leader to trump: tone it down!,,34,7,1,3.7142857142857144,1,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8999999999999999,True,heuristic-high
news_headlines,news,train,1,wheelchair-bound student would have preferred to sit out pep rally,,wheelchair-bound student would have preferred to sit out pep rally,,66,11,1,5.090909090909091,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9681818181818183,True,heuristic-high
news_headlines,news,train,0,this video nails the messed up way anti-abortion legislation gets pushed,,this video nails the messed up way anti-abortion legislation gets pushed,,72,12,1,5.083333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,nation checks out cnn.com to see what their old pals the tsarnaevs and castros are up to,,nation checks out cnn.com to see what their old pals the tsarnaevs and castros are up to,,88,18,1,3.9444444444444446,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,47-second clip from 'family ties' season 3 now available on youtube,,47-second clip from 'family ties' season 3 now available on youtube,,67,10,1,5.3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9125,True,heuristic-high
news_headlines,news,train,1,mom announces plans to get out some of your old baby stuff and quietly stare at it,,mom announces plans to get out some of your old baby stuff and quietly stare at it,,82,17,1,3.8823529411764706,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,why russell simmons wants trump to win the gop nomination,,why russell simmons wants trump to win the gop nomination,,57,10,1,4.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,1,members of opening band walking among crowd during intermission like gods among men,,members of opening band walking among crowd during intermission like gods among men,,83,13,1,5.461538461538462,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7846153846153846,True,heuristic-high
news_headlines,news,train,1,shy friend experimenting with personality,,shy friend experimenting with personality,,41,5,1,7.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9299999999999999,True,heuristic-high
news_headlines,news,train,0,rick perry on donald trump's proposed border wall: 'you can't do that',,rick perry on donald trump's proposed border wall: 'you can't do that',,70,12,1,4.833333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
news_headlines,news,train,0,qatar said to run a covert training camp for syrian rebels with u.s. help,,qatar said to run a covert training camp for syrian rebels with u.s. help,,73,15,2,3.8666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8833333333333333,True,heuristic-high
news_headlines,news,train,0,rubio and cruz have 'anti-lgbt' advisory boards. where is trump's?,,rubio and cruz have 'anti-lgbt' advisory boards. where is trump's?,,66,11,2,4.909090909090909,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,1,jay inslee smashes through wall of town hall in solar-powered mech suit to announce climate change plan,,jay inslee smashes through wall of town hall in solar-powered mech suit to announce climate change plan,,103,18,1,4.777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
news_headlines,news,train,1,"parents' password a grotesque combination of children's names, birthdays",,"parents' password a grotesque combination of children's names, birthdays",,72,9,1,7.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8444444444444444,True,heuristic-high
news_headlines,news,train,0,'harry potter' tops facebook's '10 books that stayed with you' meme and no one is surprised,,'harry potter' tops facebook's '10 books that stayed with you' meme and no one is surprised,,91,16,1,4.625,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.978125,True,heuristic-high
news_headlines,news,train,1,christian weightlifter bends iron bar to show power of god's love,,christian weightlifter bends iron bar to show power of god's love,,65,11,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8090909090909091,True,heuristic-high
news_headlines,news,train,0,asu + gsv report: teachers and tech tools,,asu + gsv report: teachers and tech tools,,41,7,1,4.571428571428571,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.775,True,heuristic-high
news_headlines,news,train,0,what your movements may reveal about how you'll get along with another person,,what your movements may reveal about how you'll get along with another person,,77,13,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,"blue-collar democrats to party: it's still the economy, stupid",,"blue-collar democrats to party: it's still the economy, stupid",,62,10,1,5.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9125,True,heuristic-high
news_headlines,news,train,0,'draft biden' effort debuts its first tv ad,,'draft biden' effort debuts its first tv ad,,43,8,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,1,stomach sets aside synthetic additives until it has a few minutes to figure out how to digest them,,stomach sets aside synthetic additives until it has a few minutes to figure out how to digest them,,98,18,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,trump regrets choosing kavanaugh after supreme court nominee keeps talking about how much he respects women,,trump regrets choosing kavanaugh after supreme court nominee keeps talking about how much he respects women,,107,16,1,5.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,0,5-year-old channels solange knowles for perfectly recreated album cover,,5-year-old channels solange knowles for perfectly recreated album cover,,71,10,1,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,0,kanye west and kim kardashian provide blueprint for true love at vmas,,kanye west and kim kardashian provide blueprint for true love at vmas,,69,12,1,4.833333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,1,south dakota asked to water north dakota's crops over the weekend,,south dakota asked to water north dakota's crops over the weekend,,65,11,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,0,obama pledges to do more to stop the 'epidemic of gun violence',,obama pledges to do more to stop the 'epidemic of gun violence',,63,12,1,4.333333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,alexa and google home record what you say. but what happens to that data?,,alexa and google home record what you say. but what happens to that data?,,73,14,2,4.142857142857143,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,this is the tiger that earl woods raised,,this is the tiger that earl woods raised,,40,8,1,4.125,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,exasperated huckabee sanders reminds press corps that children under 14 can't feel pain,,exasperated huckabee sanders reminds press corps that children under 14 can't feel pain,,87,12,1,6.083333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7229166666666667,True,heuristic-high
news_headlines,news,train,1,non-priest arrested on charges of child molestation,,non-priest arrested on charges of child molestation,,51,8,1,5.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,1,obama finally tells rambling tom vilsack to shut the fuck up during cabinet meeting,,obama finally tells rambling tom vilsack to shut the fuck up during cabinet meeting,,83,14,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8375,True,heuristic-high
news_headlines,news,train,1,nation inspired by bravery of teen just wearing bikini right into mcdonald's,,nation inspired by bravery of teen just wearing bikini right into mcdonald's,,76,12,1,5.416666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,0,chilling report details myanmar's horrific campaign against rohingya minority,,chilling report details myanmar's horrific campaign against rohingya minority,,77,9,1,7.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.65,True,langdetect
news_headlines,news,train,1,arizona iced tea unveils new 4-foot-tall cans,,arizona iced tea unveils new 4-foot-tall cans,,45,8,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.759375,True,heuristic-high
news_headlines,news,train,0,arresting portraits give voices to homeless people in america's poorest big city,,arresting portraits give voices to homeless people in america's poorest big city,,80,12,1,5.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,0,house reauthorizes controversial surveillance law,,house reauthorizes controversial surveillance law,,49,5,1,9.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
news_headlines,news,train,1,tom bosley named secretary of naps,,tom bosley named secretary of naps,,34,6,1,4.833333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
news_headlines,news,train,1,party not big enough to move out of kitchen yet,,party not big enough to move out of kitchen yet,,47,10,1,3.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,fall movies every mom will see,,fall movies every mom will see,,30,6,1,4.166666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,minotaur wondering if there more to life than bashing in heads of those who dare wander into labyrinth,,minotaur wondering if there more to life than bashing in heads of those who dare wander into labyrinth,,102,18,1,4.722222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,"shaven, cologned grandpa heads into town to rake in d-day pussy",,"shaven, cologned grandpa heads into town to rake in d-day pussy",,63,12,1,4.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,0,new rule from obama will punish contractors who cheat or endanger workers,,new rule from obama will punish contractors who cheat or endanger workers,,73,12,1,5.166666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,the only parenting advice i'd dare to give,,the only parenting advice i'd dare to give,,42,8,1,4.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,chris christie says trump immigration order rollout was 'terrible',,chris christie says trump immigration order rollout was 'terrible',,66,9,1,6.444444444444445,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7472222222222222,True,heuristic-high
news_headlines,news,train,1,congress votes to intervene in local wedding,,congress votes to intervene in local wedding,,44,7,1,5.428571428571429,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8999999999999999,True,heuristic-high
news_headlines,news,train,1,hero soldier receives presidential thumbs-up award,,hero soldier receives presidential thumbs-up award,,50,7,1,6.285714285714286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.775,True,heuristic-high
news_headlines,news,train,0,warren's mortgage reforms divide progressives,,warren's mortgage reforms divide progressives,,45,5,1,8.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
news_headlines,news,train,0,the director of hbo's new james foley documentary on making a movie about his childhood pal,,the director of hbo's new james foley documentary on making a movie about his childhood pal,,91,16,1,4.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,the truth about being 40,,the truth about being 40,,24,4,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,'sleeping on it' really does help you solve your problems,,'sleeping on it' really does help you solve your problems,,57,10,1,4.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,annoyed movers weren't expecting client to have belongings,,annoyed movers weren't expecting client to have belongings,,58,8,1,6.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,0,toeing the race line: what i am and what i am not.,,toeing the race line: what i am and what i am not.,,50,12,1,3.0833333333333335,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,how an essay on 'sexual paranoia' caused a frenzy at northwestern university,,how an essay on 'sexual paranoia' caused a frenzy at northwestern university,,76,12,1,5.416666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,argentina tightens security in anticipation of numerous criminals arriving for g20,,argentina tightens security in anticipation of numerous criminals arriving for g20,,82,11,1,6.363636363636363,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,1,senior citizen shaken by diminished bawdy-limerick recall,,senior citizen shaken by diminished bawdy-limerick recall,,57,8,1,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.759375,True,heuristic-high
news_headlines,news,train,1,man filled with gratitude at sight of other customer in nice restaurant wearing jeans,,man filled with gratitude at sight of other customer in nice restaurant wearing jeans,,85,14,1,5.142857142857143,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.9625,True,heuristic-high
news_headlines,news,train,0,my disastrous search for the perfect swimsuit,,my disastrous search for the perfect swimsuit,,45,7,1,5.571428571428571,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,10 big space-saving ideas for small kitchens,,10 big space-saving ideas for small kitchens,,44,7,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.775,True,heuristic-high
news_headlines,news,train,1,'stranger things 2' creators say keen viewers will notice twinge of disappointment hidden in every scene,,'stranger things 2' creators say keen viewers will notice twinge of disappointment hidden in every scene,,104,16,1,5.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,1,huckabee sanders tells colleagues she's taking temporary post as google ceo before transitioning into full-time role as sultan of brunei,,huckabee sanders tells colleagues she's taking temporary post as google ceo before transitioning into full-time role as sultan of brunei,,136,21,1,5.523809523809524,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8583333333333334,True,heuristic-high
news_headlines,news,train,1,horrified geologists uncover millions of rocks in sprawling mass grave,,horrified geologists uncover millions of rocks in sprawling mass grave,,70,10,1,6.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,0,things come apart so easily: asghar farhadi's about elly,,things come apart so easily: asghar farhadi's about elly,,56,9,1,5.222222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,new iowa poll finds majority of democrats would vote for candidate named 'bobby cheeseburger',,new iowa poll finds majority of democrats would vote for candidate named 'bobby cheeseburger',,93,14,1,5.714285714285714,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8999999999999999,True,heuristic-high
news_headlines,news,train,1,bisexual's parents half-understand,,bisexual's parents half-understand,,34,4,1,7.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
news_headlines,news,train,0,barack obama is fourth president to put americans at risk in iraq: let those threatened by the islamic state fight it,,barack obama is fourth president to put americans at risk in iraq: let those threatened by the islamic state fight it,,117,21,1,4.571428571428571,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,area ceo doesn't have time for this shit,,area ceo doesn't have time for this shit,,40,8,1,4.125,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,3 leadership mistakes roger goodell made that you shouldn't,,3 leadership mistakes roger goodell made that you shouldn't,,59,8,1,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,1,"brilliant, innovative ceo just wrote words 'social media' on whiteboard and underlined it",,"brilliant, innovative ceo just wrote words 'social media' on whiteboard and underlined it",,89,13,1,5.846153846153846,0,0,0,0,0,0.0,0,0,0,0,0,0,1,True,0,False,0.9192307692307693,True,heuristic-high
news_headlines,news,train,0,man says he salutes a donald trump cardboard cutout every day,,man says he salutes a donald trump cardboard cutout every day,,61,11,1,4.636363636363637,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,0,the rich get richer,,the rich get richer,,19,4,1,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,boston judge orders apple to help law enforcement examine iphone,,boston judge orders apple to help law enforcement examine iphone,,64,10,1,5.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7375,True,heuristic-high
news_headlines,news,train,1,new anti-drug program teaches teens to resist psychiatrist's constant pressure to use drugs,,new anti-drug program teaches teens to resist psychiatrist's constant pressure to use drugs,,91,14,1,5.571428571428571,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8999999999999999,True,heuristic-high
news_headlines,news,train,0,james comey just exposed his own hypocrisy on hillary clinton's emails,,james comey just exposed his own hypocrisy on hillary clinton's emails,,70,11,1,5.454545454545454,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,0,joe biden slams donald trump: 'he would have loved stalin',,joe biden slams donald trump: 'he would have loved stalin',,58,10,1,4.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,1,there no way tv character could actually afford big 'new york city' coffee mug,,there no way tv character could actually afford big 'new york city' coffee mug,,78,14,1,4.642857142857143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8999999999999999,True,heuristic-high
news_headlines,news,train,0,elizabeth warren: new chat system lets banks avoid regulation with 'a wink and a nod',,elizabeth warren: new chat system lets banks avoid regulation with 'a wink and a nod',,85,15,1,4.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8833333333333333,True,heuristic-high
news_headlines,news,train,0,mike pence says he 'stands with the president' on charlottesville,,mike pence says he 'stands with the president' on charlottesville,,65,10,1,5.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,marco rubio's struggle to be more than a talking point machine,,marco rubio's struggle to be more than a talking point machine,,62,11,1,4.7272727272727275,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9681818181818183,True,heuristic-high
news_headlines,news,train,0,steven spielberg says netflix films shouldn't qualify for oscars,,steven spielberg says netflix films shouldn't qualify for oscars,,64,9,1,6.222222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7472222222222222,True,heuristic-high
news_headlines,news,train,1,area man feels even lazier when he thinks about how much isis has accomplished this year,,area man feels even lazier when he thinks about how much isis has accomplished this year,,88,16,1,4.5625,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,the 'pitch perfect 3' ladies are #squadgoals at the atlanta falcons game,,the 'pitch perfect 3' ladies are squadgoals at the atlanta falcons game,,73,12,1,4.916666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,0,to the obese woman crying at the picnic table,,to the obese woman crying at the picnic table,,45,9,1,4.111111111111111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,urban polling centers recommend voters start lining up now for 2016 election,,urban polling centers recommend voters start lining up now for 2016 election,,76,11,1,5.545454545454546,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,0,the weird thing gop candidates are doing when they get called out on lies,,the weird thing gop candidates are doing when they get called out on lies,,73,14,1,4.285714285714286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,buzzfeed editors unsure how to spin petraeus story into reason the '90s were great,,buzzfeed editors unsure how to spin petraeus story into reason the '90s were great,,82,15,1,4.466666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,marine corps shortens slogan to 'the few',,marine corps shortens slogan to 'the few',,41,7,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.775,True,heuristic-high
news_headlines,news,train,1,woman who's been on the pill for years thinking about switching to new set of debilitating side effects,,woman who's been on the pill for years thinking about switching to new set of debilitating side effects,,103,18,1,4.777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,glenn close 'angry and darkly sad' about harvey weinstein allegations,,glenn close 'angry and darkly sad' about harvey weinstein allegations,,69,10,1,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,0,this pic proves simone biles is a mere mortal after all,,this pic proves simone biles is a mere mortal after all,,55,11,1,4.090909090909091,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,man forced to pathetically comb through movie for familiar scene after falling asleep previous night,,man forced to pathetically comb through movie for familiar scene after falling asleep previous night,,100,15,1,5.733333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,0,how to criticize your kids without ruining their self-esteem,,how to criticize your kids without ruining their self-esteem,,60,10,1,5.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,these stunning older celebs ruled the oscars red carpet,,these stunning older celebs ruled the oscars red carpet,,55,9,1,5.222222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8444444444444444,True,heuristic-high
news_headlines,news,train,0,this labor day let's rethink the texas miracle,,this labor day let's rethink the texas miracle,,46,8,1,4.875,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.978125,True,heuristic-high
news_headlines,news,train,0,changing the playlist in my head,,changing the playlist in my head,,32,6,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,congressman lets his guitar do the talking,,congressman lets his guitar do the talking,,42,7,1,5.142857142857143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,down with cutesy cleaning supplies!,,down with cutesy cleaning supplies!,,35,5,1,6.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9299999999999999,True,heuristic-high
news_headlines,news,train,1,michele bachmann thankful no americans died in sikh shooting,,michele bachmann thankful no americans died in sikh shooting,,60,9,1,5.777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8444444444444444,True,heuristic-high
news_headlines,news,train,0,"mechanic stole city bus because he was late for work, police say",,"mechanic stole city bus because he was late for work, police say",,64,12,1,4.333333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,this moose strikes a blow against the takeover of the machines,,this moose strikes a blow against the takeover of the machines,,62,11,1,4.7272727272727275,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,get ready to lol at this 'force awakens' trailer with jar jar binks,,get ready to lol at this 'force awakens' trailer with jar jar binks,,67,13,1,4.230769230769231,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.9865384615384616,True,heuristic-high
news_headlines,news,train,1,complete idiot forgot to shave area between mouth and nose,,complete idiot forgot to shave area between mouth and nose,,58,10,1,4.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,1,mom learns about new vegetable,,mom learns about new vegetable,,30,5,1,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,donald trump picks dow chemical's andrew liveris to head american manufacturing council,,donald trump picks dow chemical's andrew liveris to head american manufacturing council,,87,12,1,6.333333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7229166666666667,True,heuristic-high
news_headlines,news,train,0,a personal memory of former governor mario cuomo,,a personal memory of former governor mario cuomo,,48,8,1,5.125,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,0,why we should remember to treat every day like a special occasion,,why we should remember to treat every day like a special occasion,,65,12,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,troop gradually withdraws,,troop gradually withdraws,,25,3,1,7.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
news_headlines,news,train,1,fire department deploys unmarked trucks,,fire department deploys unmarked trucks,,39,5,1,7.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
