dataset,platform,split,label,text_clean,context_clean,has_context,context_n_words,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,n_context_turns
tweeteval_irony,twitter,val,1,The whole world can never get me on my level,,False,0,44,10,1,3.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,I can't wait to jump in my bed tonight and sleep!😴 sotired,,False,0,60,12,1,3.75,1,0,0,0,0,0.0,1,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,<USER> is NXT gone from Sky?,,False,0,30,6,1,3.3333333333333335,0,1,0,0,2,0.3333333333333333,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,Yups sarcasm and wine! winelover 😊💁,,False,0,39,5,1,5.4,1,0,0,0,0,0.0,2,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,"<USER> <USER> <USER> <USER> GamerGate , now with weaponized Ninjas. we trained with Assasins Creed.",,False,0,109,14,2,5.285714285714286,0,0,0,0,4,0.2857142857142857,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,"Explosions! Nicely done. Apparently, the Joker & I have a lot in common. That's...disconcerting. Batman StarTrek",,False,0,116,16,5,5.5,1,0,1,1,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,Who wanna hit the slopes?,,False,0,25,5,1,4.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,"Jim's cookies won, Nikki's killed, but everyone needs to go to <USER> to enjoy <USER> amazing pastries!",,False,0,107,17,1,4.705882352941177,1,0,0,0,2,0.11764705882352941,0,0,0,0,0,0,1,False,
tweeteval_irony,twitter,val,1,Lots if love for Miranda,,False,0,26,5,1,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,BBC News -- Thailand crown prince 's wife resigns from royalty .,,False,0,80,10,1,5.0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,Why are babies constantly sick everywhere. It's like why can't u just keep the food you eat in ur belly and on the floor,,False,0,127,24,1,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,<USER> <USER> so glad I bought a diesel car 2 years ago,,False,0,59,11,1,3.5454545454545454,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,I just watched a Fitbit commercial followed my an IHOP commercial advertising a belgian chocolate mousse crepe.,,False,0,115,17,1,5.529411764705882,0,0,0,0,1,0.058823529411764705,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,<USER> <USER> <USER> Remember when Pres. spoke of how great America is and how strong we the people are if we work together?,,False,0,130,23,2,4.086956521739131,0,1,0,0,3,0.13043478260869565,0,0,0,0,0,0,1,False,
tweeteval_irony,twitter,val,0,"Just saw: Roel de Vries , Nissan marketing boss says marketers should focus on emotions and quantify everything",,False,0,114,17,1,5.411764705882353,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,I only bought a few people gifts this year 😳😳😳😳,,False,0,47,9,1,3.7777777777777777,0,0,0,0,0,0.0,4,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,Husband coming home early? mongkok kowloon hongkong dongiotravels 50thfloor ...,,False,0,90,9,2,7.111111111111111,0,1,1,1,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,"<USER> mostly LRS stores, just depends on who gets what. I'd say I tend to split between <USER> & <USER>",,False,0,110,19,1,4.0,0,0,0,0,4,0.21052631578947367,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,Foxy Lady.. waynesworld excellent 😁☺😊,,False,0,41,4,1,7.0,0,0,1,1,0,0.0,3,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,"There's a reason I don't tell my parents anything, cause I always get THE most positive responses",,False,0,97,17,1,4.705882352941177,0,0,0,0,1,0.058823529411764705,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,The spicy cali roll is just cali roll with a dab of sauce on it W T F,,False,0,69,18,1,2.888888888888889,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,"Gotta love when you shake someone's hand and they shiver... It's official, I have death hands and it is now winter! coldhandswarmheart",,False,0,136,22,2,4.909090909090909,1,0,1,1,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,0,Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow 😘😘,,False,0,106,19,1,4.2631578947368425,0,0,1,1,0,0.0,2,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,But someone selling a pack of cigarettes gets a death penalty EricGarner,,False,0,75,12,1,5.083333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,val,1,"Quel domage RT <USER> No Canada: Bills in TO series, which was a colossal flop, has been cancelled CFL NFL",,False,0,113,20,1,4.1,0,0,0,0,5,0.25,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,The definition of would be if a 77-year-old rapper went viral and took BITCOIN mainstream. Maybe only way babyboomers will buy in.,,False,0,138,23,2,4.478260869565218,0,0,0,0,1,0.043478260869565216,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,TeenAnalCasting Top Top 50 Christian Songs For 2012,,False,0,55,6,1,6.333333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,"Speaking of country music albums, anyone else think SundownHeavenTown feels more like a TimMcGraw album than, say, his previous three?",,False,0,142,20,1,5.55,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,TeenAnalCasting Sex Sex and the City 2 Movie Casting Auditions NYC Summer 2009,,False,0,82,11,1,5.545454545454546,0,0,0,0,1,0.09090909090909091,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,"Love the way <USER> says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault",,False,0,131,30,1,3.1,0,0,0,0,1,0.03333333333333333,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,<USER> 180 dead on 26/11 n more than 10k our ppl killed in terror attacks till date but not 1 paki show sympathy 2 them,,False,0,123,21,1,3.857142857142857,0,0,0,0,1,0.047619047619047616,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,Painting all cops with a broad brush because of the actions of a few is the same logic racists use.,,False,0,101,20,1,3.95,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,<USER> <USER> working when are we able to download games we paid in good faith? psn start working again?,,False,0,114,19,2,4.2105263157894735,0,2,0,0,2,0.10526315789473684,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,Waking up with your cat attacking your hand is always delightful.....,,False,0,71,11,1,4.909090909090909,0,0,1,1,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,"1 bed flat ToLet £550 pcm (£127 pw)|Humphrey Middlemore Drive, Harborne, Birmingham B17| <URL>",,False,0,99,12,1,5.166666666666667,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,work Wednesday-Sunday .. yay moneytho 😩😭💰😒,,False,0,48,5,1,6.0,0,0,1,1,0,0.0,4,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,"Agree with that... we are mind readers haha || Repost 9gag 0You may think we are, but we are...",,False,0,107,18,2,3.6666666666666665,0,0,2,2,0,0.0,0,0,0,0,0,0,1,False,
tweeteval_irony,twitter,test,1,I didn't realize Boston Coach also operated in Chicago brands,,False,0,65,10,1,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,<USER> No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD,,False,0,106,19,1,4.0,0,0,1,1,4,0.21052631578947367,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,<USER> Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm. Need to keep at least one promise.,,False,0,136,22,2,4.954545454545454,0,0,0,0,1,0.045454545454545456,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks",,False,0,103,18,1,4.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,A celebrity is a person who is known for his well-knownness. fact TeamFollowBack,,False,0,88,14,1,4.714285714285714,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,
tweeteval_irony,twitter,test,0,Visit Tripplebeam Music Promotions @ Michigan,,False,0,53,5,1,7.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my...,,False,0,102,20,2,3.95,0,0,1,1,4,0.2,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,Look good feel good! TeamNoSleep cantopeneyes,,False,0,51,6,1,6.5,1,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,"<USER> <USER> <USER> <USER> <USER> <USER> yet in Ferguson, MO the mayor and Gov are Dems.",,False,0,103,16,1,3.75,0,0,0,0,7,0.4375,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,i hate waking up in the mornings 😒 basicbrianna an early bird,,False,0,70,11,1,4.454545454545454,0,0,0,0,0,0.0,1,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood.,,False,0,115,20,2,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,"Blue skies, warm air, and the royal accommodation! WhatMoreDoesOneNeed Education ? ...",,False,0,90,10,3,6.8,1,1,1,1,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,"Google scholarship application kept crashing in Chrome. Opened it in IE, finished application without incident.",,False,0,113,15,2,6.266666666666667,0,0,0,0,1,0.06666666666666667,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,<USER> Go you! Home until the 1st Jan. So excited!,,False,0,54,10,3,3.5,2,0,0,0,1,0.1,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,<USER> <USER> Your views are not right wing or left wing...just vile.,,False,0,73,13,2,3.8461538461538463,0,0,1,1,2,0.15384615384615385,0,0,0,0,0,0,1,False,
tweeteval_irony,twitter,test,0,<USER> Ahem... yeah.. something like that ;) is one of the few things keeping sanity when facing RU propaganda. CrazyIvan,,False,0,126,19,3,4.842105263157895,0,0,2,2,2,0.10526315789473684,0,0,0,0,0,0,1,False,
tweeteval_irony,twitter,test,1,I wonder what triggered the anxiety?,,False,0,38,6,1,5.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,I can't even begin to explain my frustration. 😒,,False,0,47,8,1,4.625,0,0,0,0,0,0.0,1,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,This team would finish fourth. Arsenal Afc,,False,0,48,7,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,K. Michelle said Lil Kim is Plastic but 65% of her body is fake and silicone. Kim went Plat on PayPal but K has never SEEN platinum.,,False,0,134,26,3,3.8461538461538463,0,0,0,0,1,0.038461538461538464,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,0,Lol my mom can't text and talk at the same time 😆,,False,0,49,11,1,3.3636363636363638,0,0,0,0,0,0.0,1,0,0,0,0,0,1,True,
tweeteval_irony,twitter,test,0,I know who I am. I am not perfect. I'm not the most beautiful woman in the world. But I'm one of them. women perfet |-Mary J. Blige,,False,0,136,28,5,3.4642857142857144,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,
tweeteval_irony,twitter,test,0,Munching cheese like its Christmas stiltonoverload,,False,0,52,6,1,7.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,
tweeteval_irony,twitter,test,1,"I think my friend just sent <USER> a snapchat of me drinkin water, cuz she's fun like that rehydratewhenyadehydrate brat",,False,0,128,20,1,4.9,0,0,0,0,1,0.05,0,0,0,0,0,0,0,False,
