dataset,platform,split,label,text_clean,context_clean,has_context,context_n_words,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,n_context_turns
figlang_twitter,twitter,train,1,<USER> wasn't my point - it's the POTUS's ( ) . ) I bet my life that no unequivocal evidence of 3M fraud votes exists . What brouhaha,"🚨 VOTER FRAUD wednesdaywisdom WATCH Obama tell illegals they can vote . Sorry <USER> but he did ! voterfraud voterID <URL> || <USER> <USER> <USER> is so corrupt - that host literally trying to mock them while trying to "" alter the ... <URL> || <USER> <USER> <USER> Extraordinary claims require extraordinary evidence . People are often swayed by what feel to be true || <USER> <USER> <USER> Claiming that there is voter fraud is most definitely not an extraordinary claim . || <USER> <USER> <USER> Millions ? And enough to sway the popular vote ? That's the embodiment of extraordinary || <USER> <USER> <USER> Don't get hung up on popular vote . Neither Hillary , nor DJT , ... <URL>",True,102,135,22,2,4.409090909090909,0,0,0,0,2,0.09090909090909091,0,0,0,0,0,0,0,False,6.0
figlang_twitter,twitter,train,1,<USER> LOL ' so negative ' Change frm what ? 3000000 0 newly created jobs ? Record period of economic growth ? <URL>,"when you did this to see how far the joke would go and now you have to deal with real world issues and codes you've ... <URL> || <USER> <USER> He was a serious candidate and will be a serious president 4 ordinary people not for Globalist who dont care about us . || <USER> <USER> Yea good luck with that . Do let us know how those economic policies of his work out for you ' ordinary ' folk || <USER> <USER> well do cranky . We could do with some spirit , everyone so negative these days . We really needed a change . Thanks Trump",True,97,118,18,3,4.388888888888889,0,3,0,0,3,0.16666666666666666,0,0,0,0,0,0,1,False,4.0
figlang_twitter,twitter,train,1,"<USER> <USER> Says the person posting memes that Democrats are communists who want to burn the constitution ... defined . Go run away Trumpkin ... go make some more out of context memes and delude yourself . I will pray for you , God Bless .","Anyone listening to Vindman stammer through this seemingly trying to remember the Catch Phrases he was well coached on should get that . He ' s a low level partisan bureaucrat and nothing more . <URL> || <USER> <USER> Bragging about how crooked the system is , showing us just how bad it is and how every democrat needs to be replaced before any real justice will take place ? Okay ... We get it . || <USER> <USER> Funny , turns out you assume Democrats are crooks but it is the Trump Republicans that have actual evidence and convictions to prove they are crooks . But hey keep believing what you want and ignoring reality , there are medications for that || <USER> <USER> Awwww shifting topics from corruption that you could not substantiate to propaganda ... how pathetic <URL> || <USER> <USER> propaganda is the lefts professional playlist made legal by Obama ... <URL> || <USER> <USER> So you blame Obama for the bill the GOP controlled House and GOP controlled Senate passed as part of the 2012 budget fight that gave us the sequester and the shutdown fight ? Got it . Makes total sense 😳 😳 😳 || <USER> <USER> So you lie too then ... <URL> GOP only had the House , not Senate ... not worth my time ... || <USER> <USER> LOL ... not worth my time doesn ' t mean I ' m running anywhere , it means you are unworthy as it ' s clear you have no issues with lying ! Not surprised lefty liars usually don ' t !",True,238,245,40,5,4.55,0,0,2,2,2,0.05,0,0,0,0,0,0,0,False,8.0
figlang_twitter,twitter,train,1,<USER> <USER> <USER> I just looked and only saw 1 . I quoted one of his tweets . Tagged it & ClassicTater,Damn . People know who he is but I don't think that's cool . <URL> || <USER> <USER> <USER> no they shouldn't have put him out there like that || <USER> <USER> <USER> no I think it's gone . It was one of the fake anons,True,41,113,18,2,4.111111111111111,0,0,0,0,3,0.16666666666666666,0,0,0,0,0,0,0,False,3.0
figlang_twitter,twitter,train,1,"<USER> <USER> <USER> I live in a bubble ? This is coming from someone who pretty exclusively follows accounts from the far left . My son just graduated and started his 1st real job . He chose from multiple offers well over $ 100k . There is opportunity out there , but you have to open your eyes .","Anti-capitalism is popular because people enjoy the feeling of uniting against a common enemy . Many activists fail to realize that true capitalism is the best way of fighting the systemic and material problems they so passionately decry . <URL> || <USER> <USER> Rich people really should be doing more for public well-being . Anti-capitalism won't stop until everyone's needs are met . || <USER> <USER> <USER> Won't stop until we END CAPITALISM because it's an evil system of wage slavery for the majority of people and it's disgusting vampiric extraction of our life force for the sociopathic neoliberal rich . || <USER> <USER> <USER> Yes , it is for real , i have been living it for some years now . There is no option to stop working even for a brief time , and no option to find better employment . It's a setup , done on purpose , to extract our labor , and it's parasitic . There is nothing natural about capitalism . || <USER> <USER> <USER> Weird . My own situation is very different . Respectfully suggest you work on building your marketable skills . || <USER> <USER> <USER> You're not seeing the reality here . You're older and you're in a bubble .",True,187,303,52,5,4.269230769230769,0,1,0,0,3,0.057692307692307696,0,0,0,0,0,0,1,False,6.0
figlang_twitter,twitter,train,1,<USER> but you have been more than happy to engage in a debate with myself over several hours because of its content ? Oh again,"<USER> <USER> <USER> again , very much not . But why does every feature on countryfile have to link to bird / wildlife crime ? || <USER> <USER> <USER> i hate it as much as you but i understand countryfile doesnt exist to focus on this issue every week || <USER> <USER> <USER> then why so much retweeting of articles on wildlife crime / BOP persecution every week || <USER> I'll give u a multi choice option before I block u : 1 ) . Because there's more of it every week . 2 ) . Block Me . 3 ) . Block Me . || <USER> but why target countryfile ? Its not a political progamne just a rural affairs programme which is broad and general || <USER> it has a segment each week looking at various issues . Do you want it to be the entire hour ... every week ..",True,126,129,24,1,4.166666666666667,0,1,0,0,1,0.041666666666666664,0,0,0,0,0,0,1,False,6.0
figlang_twitter,twitter,train,1,"<USER> <USER> <USER> I ' ve said soooo many times , sometimes on Twitter we need or because if you pick up the discussion half way though it ' s like Chinese whispers !","<USER> Sorry no racism in football is a world thing . Let's fix it and not point fingers . || <USER> Nope . It's a London club thing in the uk . In other countries it's more widely spread || <USER> <USER> I wish I could agree with you on this , but its sadly not . Me and many of my match going friends have experienced this beyond London unfortunately . || <USER> <USER> Are you asking me or telling me I haven't ? || <USER> <USER> I'm saying I've been to many liverpool games and never once heard anything that could be considered racist . || <USER> <USER> As have I , and majority of the games I have attended I haven't heard it but on the odd occasion I have . Please don't be so naive to think we don't have albeit a minority of people who will spout racist comments . || <USER> <USER> Sorry but just makes u sound like a snowflake . I have never heard of a single complaint about liverpool fans being racist . Not in the clubs nature or the fans || <USER> <USER> I'm being a snowflake because I have heard racist comments from our own fans ? And because YOU haven't heard it it definitely doesn't exist ? That is absurd comment to make ! || <USER> <USER> Nope . It's never been complained about or mentioned and you felt u heard it . Snowflake behaviour || <USER> <USER> <USER> To be fair , there was that incident last year with the family who were abused at Anfield by someone . There are dickheads everywhere . || <USER> <USER> <USER> Scousers in general , accept everyone , and because we don ' t kow tow to the Tory narrative that is engulfing the nation now we aren ' t as xenophobic as the rest of the country . But , look at the political map , even the North East is blue now ... || <USER> <USER> <USER> You do realise my original tweet was meant as an ironic pisstake right ?",True,313,174,32,1,3.96875,1,0,0,0,3,0.09375,0,1,0,0,0,0,0,False,12.0
figlang_twitter,twitter,train,1,<USER> <USER> <USER> thank you Ajay ! maybe you wanted to add ? ?,"1 / We mustn't underestimate the risk of today's marijuana for teens , young adults & even older adults In our surveys with homeless people - quitting WEED is an issue they are * inscribing in the margins * of our survey forms as a key concern . Good article : <URL> || 2 / I offer this with appreciation that it may yet turn out that marijuana can play a role that is helpful for some people with pain . I reject simplistic narratives . This is a nice piece including reflection from <USER> <URL> || 3 / I have previously published data that low-level long-term marijuana use was ( a ) not associated with loss of lung function , but ( b ) WAS associated with some decline in short-term memory <URL> <URL> || 4 / And incidentally , the notion that we will replace opioids with marijuana , is not a view I find compelling on the merits . See <USER> and <USER> here : <URL> || 5 / reflections , including criticisms of what I have offered , are welcome ! <USER> <USER> <USER> || <USER> <USER> <USER> The idea that cannabis is somehow super-potent now is complete nonsense . It is embarrassing that supposedly serious people keep bringing this up . Humans have been blazing dank buds for thousands of years . This Chinese shaman was smoking potent cannabis back in 600 BC ! <URL> || <USER> <USER> <USER> Right ! ! ! Everyone who is critical of cannabis is ignorant ! <URL>",True,216,71,11,3,3.909090909090909,1,2,0,0,3,0.2727272727272727,0,0,0,0,0,0,0,False,7.0
figlang_twitter,twitter,train,1,<USER> It's a thing called self-employed It's a new concept Who pays yours ? Dinny ? Talk about PostTruth,"<USER> about to have PostTruth segment , as in people are morons because they didn't follow the MSM line & voted for Hillary || <USER> sure why bother listening when you know what's coming || <USER> RT paid for by Russian state as opposed to RTE paid for by the irish state You're having a great day Sean CarryOn",True,55,109,18,2,4.555555555555555,0,2,0,0,1,0.05555555555555555,0,0,0,0,0,0,0,False,3.0
figlang_twitter,twitter,train,1,"<USER> <USER> <USER> Wow ya really got me with that zinger , you must write for SNL . <URL>","All necessary work has been completed to declare Mexican Cartels terrorist organizations . Statutorily we are ready to do so . However , at the request of a man who I like and respect , and has worked so well with us , President Andres Manuel <USER> we ... || ... will temporarily hold off this designation and step up our joint efforts to deal decisively with these vicious and ever-growing organizations ! || <USER> more harm to our country has been done by your friends the Saudi terrorists than Mexico , but cool story bro , maybe you can get Mexico to pay for your prison canteen account || <USER> <USER> <USER> Don ' t you have a date with your sister tonight ? ...",True,112,97,17,1,3.7058823529411766,0,0,0,0,5,0.29411764705882354,0,0,0,0,0,0,1,False,4.0
figlang_twitter,twitter,val,1,<USER> unfortunately its a harsh reality we regard ppl on basis of believes & faith,"Those who are pining for Iqbal day , if you really want to honor your heroes , please honor Abdus Salam & Iqbal Masih too ! RealHeroes || <USER> u really thing pining is for Iqbal ? Weli awam ku day off chaiye bus || <USER> You're right ! But the sad fact remains that a lot of people don't even know who Iqbal Masih is and what he stood for ! Tragic || <USER> the second name telling why he ignored by many :) || <USER> You have stated a painful fact brother . History will not be kind to us .",True,89,85,14,1,4.714285714285714,0,0,0,0,1,0.07142857142857142,0,0,0,0,0,0,0,False,5.0
figlang_twitter,twitter,train,1,<USER> <USER> That ' s is indeed why I tuned out . The triangle from hell has been made 1000x worse because it ' s totally one sided towards HOpeless 😩 . Now Sally is going to loose out to a felonious Logan that nobody gaf about . Who wants to guess how Quinn vs Brooke turns out ? ! 😂 <URL>,"Why is Ridge confronting Sally ? Why should she fear for her job ? I know she and Steffy are having a difference of opinion on the line , but they seem to be working through it . <URL> || <USER> Could Ridge know about her Liam slip up which makes him want to fire her because obviously his endgame is to have Leffy back || <USER> <USER> There was a spoiler that Sally put Wyatt before work . I ' m sure Ridge is confronting her about that . || <USER> <USER> Ugh these girls never learn . 🤦 🏻 ♀ ️ she ' s putting a man before her work when Wyatt is putting Flo before her . || <USER> <USER> Sally is being written as a desperate looser according to every spoiler her name is in <URL> || <USER> <USER> It ' s so annoying and I ' m not even a Sally fan . || <USER> <USER> It is annoying for the only characters to ever win to be the Logan ' s . || <USER> <USER> It ' s why people are tuning out . There has to be some sort of balance and there isn ' t .",True,181,295,55,5,3.8727272727272726,1,1,0,0,3,0.05454545454545454,2,0,0,0,0,0,1,False,8.0
figlang_twitter,twitter,train,1,"<USER> Yep and you've demonstrated your ignorance by prejudging someone about whom you know nothing , which was my point ! !","Yep , she demonstrated what's wrong with her generation better than old people can . Will these snowflakes ever take ... <URL> || <USER> And you've demonstrated your ignorance by prejudging someone about whom you know nothing . And stop calling folk "" snowflakes "" . 🙄 || <USER> No irony there . All you had to do is look and see I followed up on the tweet before prejudging me ... Snowflake . || <USER> And what makes me a "" snowflake "" , exactly ? Apart from being an individual , that is ? || <USER> Um , your knee-jerk , colossally ironic Tweet directed at me is the quintessence of intolerance that defines one . || <USER> "" Intolerance "" ? ! Hah ! And you call my reaction "" knee-jerk "" when , in fact , * you're * the one who was being a jerk ! || <USER> Let me repeat . Slowly . I followed up on it . I always allow new information to change my opinion . That's what tolerant people do . || <USER> I was reacting to your initial tweet . The fact that your opinion changed doesn't validate it in any way .",True,160,126,19,2,5.157894736842105,2,0,0,0,1,0.05263157894736842,0,0,0,0,0,0,1,False,8.0
figlang_twitter,twitter,train,1,"<USER> <USER> <USER> If those are the criteria , you and those other guys must be devout atheists .","<USER> <USER> <USER> no your anger over your religion is telling || <USER> <USER> <USER> YOU'RE the one harassing ME , remember ? Perhaps you ought to follow your own advice . || <USER> <USER> <USER> Then you should have no problem listing them || <USER> <USER> <USER> 2 . make sure to refer to believers as retarded || <USER> <USER> <USER> 3 . there is no higher sacrament than arguing online",True,61,105,17,1,4.294117647058823,0,0,0,0,3,0.17647058823529413,0,0,0,0,0,0,0,False,5.0
figlang_twitter,twitter,val,1,<USER> <USER> best part : when the person complaining about making this a race issue was the one who made it a race issue,"Feminism shouldn't be about wallowing in permanent victimhood . It should be a celebration of female strength , talent & inspiration . || <USER> Why don't you just shut up ? You know nothing about women or feminism . Nobody cares what you think . Just go away . || <USER> <USER> he's only saying what most normal women are thinking stop bloody moaning and get on with life ! ! || <USER> <USER> Because you're psychic and know what victims of abuse think , right ? || <USER> <USER> no im not but why bring race in to it ? women are strong and remember we are all victims black and white",True,96,125,23,1,4.043478260869565,0,0,0,0,2,0.08695652173913043,0,0,0,0,0,0,0,False,5.0
figlang_twitter,twitter,train,1,<USER> <USER> <USER> Preach ! Those who got wealthy because they worked hard for a bit are now coasting . The other half got wealthy because they hit the Powerball jackpot . Those lazy bums are just laughing all the way to the bank with my money . <URL>,"500 people , or around 0.0000000625 % of the world's population , own about 7 % of the global GDP . <URL> || <USER> <USER> I ' m not here to hate or make a political statement about capitalism or financial equality : I ' m just super curious about how their day-to-day lives transpire . Probably an awesome experience . || <USER> <USER> <USER> A lot of hard work . Day in , day out . || <USER> <USER> <USER> Ya it ' s exhausted just watching your money double",True,76,259,45,4,4.288888888888889,1,0,0,0,4,0.08888888888888889,0,0,0,0,0,0,0,False,4.0
figlang_twitter,twitter,train,1,"<USER> I meant FBI took over again - you know , behind the scenes 🙄 I think that story line will be revisited same time Janvier returns to finish his game with Callen . ' cause I don ' t think either will ever be revisited .","So did they ever find the killers from "" The Monster "" or was that case just forgotten ? NCISLA || <USER> Forgotten . There was mention by a viewer that the FBI took over the case as they were already involved . But still .. why have the team "" in awe "" at end of episode & not have it continued ? || <USER> Yeah FBI took over but they saw the second body because they could get to the garage faster than the FBI . Leaving it open like that made it seem like it would continue eventually .",True,88,226,42,2,4.071428571428571,0,0,0,0,2,0.047619047619047616,1,0,0,0,0,0,0,False,3.0
figlang_twitter,twitter,train,1,"<USER> <USER> <USER> I see you're an attorney , trained and paid to deceive for financial benefit .","If you are going to call the heads of CIA , FBI , DNI etc and President liars , you should present some evidence to s ... <URL> || <USER> <USER> <USER> lol . Since when have any of this heads of agencies told the truth ? Only a fool would trust the gov .. || <USER> <USER> <USER> Yeah we should trust a life long con man instead . 😂 😂 😂 || <USER> <USER> <USER> no , you can do that , not me . Trust but verified .",True,73,105,16,1,4.625,0,0,0,0,3,0.1875,0,0,0,0,0,0,0,False,4.0
figlang_twitter,twitter,train,1,"<USER> Pffft . So I call you to get a refund on my "" frustrating "" experience ? Seems acceptable .","<USER> Wanna explain why i've been billed for a full months worth of a "" full service "" , when you had to come out and replace our router because our connection was terrible for 8 weeks ? || <USER> Not only was the connection terrible , I tried via your chat option to resolve it , and nothing was done . I had to make a huge complaint on social media before you were even remotely bothered . || <USER> Thanks for tweeting Matty . I apologise for the overall experience you have had with us and for the issue you're having with your services . I understand how frustrating it can be when you're paying for something you're not getting . We'd love to help h ... <URL>",True,115,100,16,3,4.4375,0,1,0,0,1,0.0625,0,1,1,0,0,0,0,False,3.0
figlang_twitter,twitter,train,1,"<USER> Oh never kind , you mean the assumption that anyone supporting him is a racist","funny how racist Trump supporters are calling racist <USER> || <USER> <USER> <USER> Yet cries about bullies when people mocked her mother . Like I said , hypocrite . || <USER> I guess that's another way to look at it ... i am just telling that it was "" funny "" to see a racist call someone else a racist",True,52,87,15,1,4.466666666666667,0,0,0,0,1,0.06666666666666667,0,0,0,0,0,0,1,False,3.0
figlang_twitter,twitter,train,1,"<USER> <USER> <USER> My two favorite Cenk quotes about women's rights , "" the only reason you wouldn't support equality for women is if you are an incredibly weak man "" and "" if you were a woman and didn't have equality , wouldn't you be angry ? "" Sure sounds like a sexist to me ...","Hour 8 today - end of quarter call time looks like this . Send help ... <URL> <URL> || <USER> <USER> 2 ) but it ' s not <USER> ' s job to pull cenk up to the levels she has earned through years of dedicated public service . Once cenk reaches those levels on his own , after years of public service to CA25 , maybe then he ' ll be worthy of a debate w / . Maybe ... || <USER> <USER> <USER> They are both running for the same office , surely a debate in front of the people they are going to serve is a bare minimum ? Or is she scared he ' ll beat her on the actual issues ? || <USER> <USER> <USER> Oh , I ' m relatively certain , would chew cenk up and spit him out in a debate , lol . If you ever have an opportunity to hear her speak , please do so ... she has an amazing understanding and grasp of the issues being faced by CA25 , and what needs to happen . || <USER> <USER> <USER> 😂 😂 😂 do you know Cenk ? Do you know who he is ? || <USER> <USER> <USER> I ' ve recently met him twice . I ' ve listened to multiple airings of his show . I ' ve read his writings . I know the Justice Democrats ousted him because of his sexist writings . Is there something more you think I should know ? ?",True,222,289,49,2,4.3061224489795915,0,1,1,1,3,0.061224489795918366,0,0,3,0,0,0,1,False,6.0
figlang_twitter,twitter,train,1,<USER> what was the story ? Also wasn't Facebook's trending accuracy just disputed by independent fact-checkers ?,": Facebook will now warn you when you share a story whose "" accuracy "" is "" disputed "" by "" independent "" "" fact-checkers "" ... <URL> || : "" Fact-checkers "" - facts are rare-ish . Most news works with opinions + narratives , using the term ' fact-checkers ' is misleading at best 2/5 || : "" Independent "" - this supposedly means unbiased but do we think ( for example ) that Politifact is unbiased ? Have you read their stuff ? 3/5 || : "" Disputed "" - Since the checkers are biased , disputed doesn ' t mean ' violated objective truth ' but merely ' checker disagrees with it ' 4/5 || : "" Accuracy "" - what is this ? Sure there ' s outright lies , but is spin inaccurate ? What about propaganda ? Or stories w / limited evidence ? 5/5",True,108,115,16,2,5.75,0,2,0,0,1,0.0625,0,0,0,0,0,0,0,False,5.0
figlang_twitter,twitter,val,1,<USER> <USER> <USER> The school consists of fifty classrooms . One kid committed violence . Let's punish and degrade the whole school . againstCAB,"I am Hindu . I am against CAB . I am against NRC . I am against my identity being used to systematically discriminate against Muslims in India . On the streets , in our anger , we are united above religion . HindusAgainstCAB || <USER> You should shame , for being a hindu opposing this bill . || <USER> You should shame , for being a human being supporting this bill . || <USER> <USER> Where remains your conscience when lakhs of people face penetrative persecutions for not being in line with persecutors ' faith ? Don't be selective .",True,85,154,21,3,5.428571428571429,0,0,0,0,3,0.14285714285714285,0,0,0,0,0,0,0,False,4.0
figlang_twitter,twitter,train,1,"<USER> talking about liars yet voted democrat . If you really think trump wasn't the best choice , you are mentally unstable .","IThinkIHaveHadEnough of Trump , Deplorables , Republicans , Ignorance , Racism , Normalization of "" alt-right , "" Extreme right , 2016 , ... || <USER> Hmm . Try something original . Do you have any thoughts of your own ? || <USER> yup , the left is full of lying hypocritical bastards , but it will now finally all come to an end with PresidentTrump || <USER> Yes , the world WILL probably come to an end with Trump at the wheel . If you really think Trump isn't a l ... <URL>",True,72,128,20,2,4.95,0,0,0,0,1,0.05,0,0,0,0,0,0,0,False,4.0
figlang_twitter,twitter,train,1,"<USER> It wouldn ' t be so bad if there was movement ! But it ' s literally the same day in PC since last week ! ! ! I hate when they do that esp when it ' s not necessary ! And then we get Jason with Carly for 2 days , oh yay ! You know how I love that ! 🙃","As long as frank keeps these "" jasam kept apart storylines "" those soap sites are gonna always be trash ! || <USER> I mean it ' s just old now . Enough is enough . Move on ! There ' s so much to explore with them it ' s mind boggling to me that this is what we ' re doing ! || <USER> Old old old old old ! Some find this so Interesting and I can ' t follow that ! We ' re gonna have yet another episode of them being on the phone ! I hate the scraps and this is what it is , but I ' m still here ! 🤷 🏻 ♀ ️",True,104,259,55,7,3.290909090909091,7,0,0,0,2,0.03636363636363636,1,0,0,0,0,0,1,False,3.0
figlang_twitter,twitter,train,0,So Go and watch Chhapaak movie So that we might start respecting their courage and strength to live . ❤ ChhapaakReview power,"I thinking we should support Chapaak movie not becoz it just a movie becoz it has a story of laxmi n many more ladies who have been suffering this pain of ignorance . I have just watched a video in which deepika and many survivors are going to market and doing normal thing / 1 || As we do .. But the reactions and emotions we are showing to those ladies are just disheartening . They have also a right to roam around markets , gardens and talking people just as we do . So plz show some love and kindness to those who want to live a normal n Happy life . / 2",True,104,130,20,1,5.05,0,0,0,0,0,0.0,1,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,<USER> Haha ! Thanks ! I appreciate your daughter ! She ' s a good role mod for mine !,"It ' s a full moon and things got a little funky in our house , tensions are high all over , so let ' s play the appreciation game : I appreciate my strong daughters for waking up positive after a rough night , they teach me a lot . Your turn , tweet me ! Iappreciate || <USER> I also appreciate your daughters , they are freaking adorable !",True,61,88,16,4,3.8125,4,0,0,0,1,0.0625,0,0,0,0,0,0,1,False,2.0
figlang_twitter,twitter,train,0,<USER> <USER> <USER> Great start to the year and increasing and quite a choice for your customers,"Back to it tomorrow . Start of a big year for Genius ... new Schirmer Machining Center arriving , increasing product lines and colours , Creating / Strengthening partnerships with customers and suppliers . We ' re raring to go ! ! Partnerships 2020NewYear <URL> || <USER> We are back at it tomorrow too ! ! First thing out of the door is 26 <USER> frames courtesy of your good selves ! ! Let ' s hope that 2020 is even better for us both than 2019 was ( and to be honest , that was a pretty good year ! ! ) partnerships Choice",True,84,105,17,1,4.411764705882353,0,0,0,0,3,0.17647058823529413,0,0,0,0,0,0,1,False,2.0
figlang_twitter,twitter,train,0,"<USER> <USER> Diolch am y geiriau caredig Iola , mae myfyrwyr brwdfrydig yn gwneud gwaith darlithydd yn haws , falch iawn o dy lwyddiant . / / A student with enthusiasm and the willingness to learn & make a difference is a pleasure to have in class , students inspire lecturers too RNLD",Celebrating YearOfTheNurse Nurses2020 NursingNow by finding out a bit more about our amazing MH & LD Nurses . Q1 . The lecturer who inspired / inspires you the most during your training / undergraduate programme and why ? Please share . || <USER> <USER> would always support me . She has inspired me to take some chances to gain more experience by volunteering abroad and have a placement in West Wales where I'm now working . Diolch Ruth,True,68,292,46,1,4.8478260869565215,0,0,0,0,3,0.06521739130434782,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,"<USER> Thanks for the reply , means a lot to me . I don't miss your youtube videos . It has really helped me to understand political science and philosophy at a much deeper level . You explain complex theories and history without making it difficult to grasp . You are a True Teacher","<USER> Hello Sir , If i may ask . Can one be a communist and practising muslim at the same time ? || <USER> Yes . Communist is anyone who believes economic resources should be owned by society in common .",True,35,285,49,4,4.551020408163265,0,0,0,0,1,0.02040816326530612,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,<USER> <USER> I am sorry u think ur views r superior and my support for NativeAmericans is wrong ... <URL>,"Hamilton cast hostility , Warren comments on Trump nominees , Times and Post false coverage , all reminders this will be a permanent campaign || <USER> typical elite hypocrisy - never heard Hamilton actors tells Obama 2 b president of All the people - m ... <URL>",True,39,113,19,1,4.105263157894737,0,0,1,1,3,0.15789473684210525,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,"<USER> Awwh , thank you.The hut is all mine & I love it.The bench beside it was my late Mother-in-law's ( my BIL says it's my Zen garden 😄 ) The other bench in part of back garden was given to us by my late parents when we got our house & we moved it here . memories 💕 garden family","I think it's forgotten to stop raining and blowing a gale out there . ☹ It's so bad the bench keeps "" walking "" round the garden . 😉 😄 weather rain gales <URL> || <USER> Thank you . That's just a part of the back garden ( big front too ) and it definitely looks better when it's dry and even with a bit of sun . 🙂 <URL>",True,57,290,57,3,3.6491228070175437,0,0,0,0,2,0.03508771929824561,2,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,<USER> <USER> You couldn ' t beat it with a big stick Franky,"We had great fun exploring the new mud slide we made in our nursery garden 😀 😀 😀 <URL> || <USER> <USER> What a fantastic idea . As an elementary teacher I can only applaud this : feeling good with earth , bonding with nature , social activity and ... GREAT FUN SLIDING and GETTING DIRTY",True,47,64,13,1,3.3846153846153846,0,0,0,0,2,0.15384615384615385,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,<USER> yes contacted that link . That's who told me the only way to get the goods would be to pay rush fees . frustrated,"Thanks <USER> for shipping me damaged goods and then expecting me to pay rush fees to get my items before the holidays ! ! disgusted || <USER> We're sorry to hear about what happened , Kim . Have you already reached out to our team at <URL> ? - Kinga",True,43,124,23,2,4.0,0,0,0,0,1,0.043478260869565216,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,<USER> I tried to do the right thing and emailed the complaints dept but underwhelmed with their lack of empathy,<USER> Thanks for underwhelming us after things went wrong on our Florida holiday wontbepayingtogotoFloridawithyouagain || <USER> Can we help ? Pls email customer ( dot ) relations ( at ) virginholidays ( dot ) com for investigation / assistance . CD,True,31,114,20,1,4.55,0,0,0,0,1,0.05,0,0,0,0,0,0,1,False,2.0
figlang_twitter,twitter,train,0,<USER> Our FA from AUH > Kuala Lumpur ( Flt 418 ) - Milos - was EXTREMELY helpful and friendly . Please pass along our compliments to his management ! goodjob,"Have to say , those were some of the best inflight snacks ( and meal ) I've ever had - especially the dolmas ! <USER> Business Class for the win ! AbuDhabi is awesome ! <URL> || <USER> Great to hear that you've liked our famous Arabic Mezze . What else did you try ? * Ikra",True,46,162,23,2,5.043478260869565,1,0,0,0,4,0.17391304347826086,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,3 ) A recent addition that hugely helps with pain : singing . I discovered a new wave of musicals with lyric videos on YouTube . <USER> <USER> <USER> all filled & fun to sing . Feel the endorphin rush .,"Feeling grey & blah ? This is my morning ' painkillers won't kick in for half an hour and everything hurts , brainfog-fighting wake up routine ' . What's yours ? ChronicPain [ thread ] <USER> <USER> <USER> <URL> || 1 ) Coffee . Strong . Ideally made by someone else ( thanks <USER> ) . Exacerbates painkiller effect . Shakes brain fog out . <USER> is my favourite : Mungo blend ( which raises money for defibrillators ) <URL> - created by a missed friend .",True,66,214,33,4,4.484848484848484,0,0,0,0,3,0.09090909090909091,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,""" His neurosis means him to become a total personality , and that includes recognition of and responsibility for his whole being , his and his bad sides , his superior as well as his inferior functions . "" ~ C . G . Jung , CW 18 , par . 367",""" [ W ] hen he projects negative qualities and therefore hates and loathes the object , he has to discover that he is projecting his own inferior side , his shadow , as it were , because he prefers to have an optimistic and one-sided image of himself . "" ~ C . G . Jung , CW 18 , par . 367 || "" Freud , as you know , deals only with the objective side . But you cannot really help a patient to assimilate the contents of his neurosis by indulgence in a childish lack of responsibility , or by resignation to a blind fate of which he is the victim . "" ~ C . G . Jung , CW 18 , par . 367",True,98,242,38,4,4.526315789473684,0,0,0,0,1,0.02631578947368421,0,0,0,0,0,0,1,False,2.0
figlang_twitter,twitter,train,0,<USER> <USER> MSM pushing extreme racist hate to divide us . has done nothing to hurt them !,All you people tweeting about how this is terrible just don't see how much our country was suffering PresidentTrump Elections2016 || <USER> <USER> Ignorance is a very broad subject with the Left .,True,31,102,16,2,4.3125,1,0,0,0,3,0.1875,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,<USER> The of CHRIST JESUS and can and will bring us ALL back to whole ! Ezekiel 36:26 & Isaiah 53:5 <URL>,Very simply put may the light of God 's heart guide ALL fractured families back together one day very soon ! Ezekiel 36:26 PRAYER <URL> || <USER> The prayer was so so touching because it reflects what m passing Tru now ... Pls I want to join up ... Kindly update me with daily prayer points,True,51,112,18,1,3.888888888888889,1,0,0,0,5,0.2777777777777778,0,0,0,0,0,0,0,False,2.0
figlang_twitter,twitter,train,0,"<USER> <USER> Btw you voted for a bigoted * KKK endorsed * misogynist who bragged abt assaulting women , lies , has no policies . hate","A beautiful post , thanks to <USER> Leadenhall Market for sharing this quote from Maya Angelou . ... <URL> || <USER> <USER> <USER> Hate is a good thing , I ' m a Christian , I know . <URL>",True,32,140,21,1,4.761904761904762,0,0,0,0,3,0.14285714285714285,0,1,0,0,0,0,0,False,2.0
